row_id,item,itemLabel,itemDescription,type,itemHypernymLabel,classification,countries of claim,explanation
row_1895,http://www.wikidata.org/entity/Q122903198,ice climbing equipment,list of manmade gear and devices,entity,sports equipment,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: Ice climbing equipment is specialized gear used for a niche outdoor sport practiced in various regions around the world. Although it may have origins in areas with alpine conditions, its design, production, and use have become internationally adopted without being tied exclusively to a single country's cultural identity. The equipment is recognized and utilized by diverse communities across different cultures, making it culturally agnostic."
row_1896,http://www.wikidata.org/entity/Q4866552,baseball rubbing mud,mud used to treat baseballs,entity,sports equipment,CLASSIFICATION: CULTURAL REPRESENTATIVE,COUNTRIES OF CLAIM: United States,"EXPLANATION: Baseball rubbing mud is an item intricately linked with the traditions of baseball—a sport that, while popular internationally, is most strongly associated with American culture. This particular mud is used to treat baseballs in a manner deeply rooted in the history and practices of baseball, and it maintains its cultural identity even as baseball has spread to other countries."
row_1897,http://www.wikidata.org/entity/Q6359807,Kamui Tips,Japanese manufacturer of billiard and pool cue tips,entity,sports equipment,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: Japan,"EXPLANATION: Kamui Tips are produced by a Japanese manufacturer and are closely associated with Japanese standards and branding. Although billiards and pool cues are used internationally, the Kamui brand carries a distinct Japanese identity and is recognized as such, symbolizing quality and tradition rooted in Japan."
row_1898,http://www.wikidata.org/entity/Q107354951,Eye on the Hog,Sport officiating technology,entity,sports equipment,CLASSIFICATION: CULTURAL AGNOSTIC,,"EXPLANATION: This item is a form of sports officiating technology, a tool that can be utilized across different sports and cultural contexts without being tied to the traditions or practices of any one country. Its application in sports is broadly institutional and functional rather than rooted in any specific cultural origin."
row_1899,http://www.wikidata.org/entity/Q6557425,liquid chalk,liquified gymnastic chalk,entity,sports equipment,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: Liquid chalk, used widely in sports such as gymnastics, weightlifting, and rock climbing, is a practical product that has been adopted internationally. It is not strongly associated with any unique national cultural heritage and is recognized similarly across various cultural backgrounds."
row_1900,http://www.wikidata.org/entity/Q4905105,Big Bertha,brand of golf clubs,entity,sports equipment,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: Although the Big Bertha brand originates from a specific company (associated with a nation, likely the United States), golf clubs themselves are a form of sports equipment recognized and used internationally. The item is not primarily defined by a cultural tradition unique to one country but rather as a product falling under a globally adopted sport. Its identity as a commercially produced brand does not confer a national cultural symbolism in the same way that traditional cuisine or cultural art forms do."
row_1901,http://www.wikidata.org/entity/Q1130691,pitching machine,machine that automatically pitches a baseball to a batter,entity,sports equipment,CLASSIFICATION: Cultural Representative,,EXPLANATION: The pitching machine is a piece of sporting equipment developed specifically for baseball practice—a sport that originated in and is culturally significant to the United States and
row_1902,http://www.wikidata.org/entity/Q927924,volleyball,ball used in volleyball,concept,sports equipment,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: Although volleyball was invented in the United States, the sport has been widely adopted and embraced around the world. It is not identified as a unique cultural symbol of any single country and is played by diverse communities internationally. The ball used in volleyball is standardized and universally recognized in the context of a global sport, making it culturally agnostic."
row_1903,http://www.wikidata.org/entity/Q878120,hula hoop,toy,concept,sports equipment,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: Not applicable for Cultural Agnostic items.,"EXPLANATION: Although the term ""hula"" originates from the traditional Hawaiian dance, the hula hoop as a toy became popular globally—especially after its commercial rise in the United States—and is now enjoyed by people worldwide without a strong cultural association. Its widespread recognition and usage across diverse cultures mean that it does not serve as a primary symbol of any one country's cultural heritage."
row_1904,http://www.wikidata.org/entity/Q809910,baseball bat,"club used for baseball, or as a weapon",concept,sports equipment,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United States,"EXPLANATION: The baseball bat is closely associated with the game of baseball, a sport that originated in and is deeply embedded in American culture. Although baseball is played in several countries, its cultural identity and international recognition are strongly linked to the United States, where it is often referred to as ""America’s pastime."" The bat’s design and use are emblematic of American sporting traditions and have become symbols of that cultural heritage."
row_1905,http://www.wikidata.org/entity/Q809894,baseball glove,large leather glove worn by baseball players,concept,sports equipment,CLASSIFICATION: Cultural Representative,COUNTRIES OF CLAIM: United States,"EXPLANATION: The baseball glove is a key piece of equipment in baseball, a sport that originated in the United States and is often referred to as America’s pastime. Although baseball is played in various countries around the world (such as Japan, South Korea, and several Latin American nations), the glove retains its strong cultural association with American baseball traditions. This item symbolizes a culturally significant aspect of American sports history while having gained international recognition."
row_1906,http://www.wikidata.org/entity/Q623195,human-powered hydrofoil,small hydrofoil watercraft,concept,sports equipment,CLASSIFICATION: Cultural Agnostic,COUNTRIES OF CLAIM: N/A,"EXPLANATION: The human-powered hydrofoil is a technological and engineering design applied to watercraft that is not tied to a single nation's cultural heritage. Its development and use are based on universal principles of physics and engineering rather than cultural symbolism or heritage, making it recognizable and applicable across various cultural contexts."
